domain_length,entropy,num_subdomains,has_dnssec,has_ds_records,has_spf,has_dmarc,record_types_count,ttl_value,is_malicious,num_digits,num_hyphens,health_score
20,4.454537231901282,0,0,0,1,1,5,3600,0,5,1,90.0
44,4.316989266257933,0,0,0,0,1,2,3600,0,4,1,79.0
32,2.85844114263275,1,0,1,0,0,4,3600,0,0,0,93.0
37,2.095473223816047,3,0,0,1,1,6,3600,1,2,2,55.0
45,1.9946543296954153,2,1,0,0,1,7,300,1,6,2,74.0
17,2.2199680916098723,3,0,1,0,1,2,3600,0,2,0,100.0
47,3.630397921693612,1,0,0,1,0,5,86400,0,0,1,85.0
49,2.3188499841944634,4,1,0,1,0,4,3600,0,7,2,100.0
29,2.524275808812895,0,1,1,1,0,2,300,0,6,0,100.0
46,2.8463364119838444,2,0,0,1,0,4,300,0,4,1,85.0
40,4.2396980412643686,4,1,0,0,0,3,86400,0,9,0,81.0
31,2.068180253654538,1,0,0,1,0,6,3600,0,4,0,90.0
42,1.5150796578294092,3,0,0,0,1,3,86400,0,5,2,78.0
11,1.6802892311345103,0,0,0,0,0,1,86400,0,6,1,69.0
9,4.214299025040354,2,0,0,1,1,5,86400,0,2,2,85.0
47,3.442549394530089,4,0,0,0,1,6,86400,0,3,2,82.0
49,2.3191218579834203,4,1,0,1,0,2,3600,0,0,1,99.0
35,2.0315775030335734,0,1,1,0,0,4,300,1,6,1,60.0
27,2.382800209911343,3,0,0,0,1,7,300,0,9,1,87.0
46,1.8443907817538403,1,0,1,1,0,1,3600,0,1,2,99.0
14,4.324598730853323,3,0,1,0,0,5,86400,0,6,1,90.0
36,3.8526185230958006,3,1,1,0,1,5,3600,1,5,1,70.0
47,2.887173530737622,3,1,1,0,0,5,86400,0,3,1,90.0
34,4.094887815345606,0,0,0,0,1,2,86400,0,1,0,79.0
43,2.248374612879697,0,0,1,0,1,6,3600,0,6,1,100.0
35,3.651361705416581,1,0,0,1,0,3,3600,0,6,2,81.0
22,4.06839749704123,3,0,0,0,1,1,86400,0,4,0,77.0
40,2.570306134869818,0,0,1,1,0,2,86400,0,8,2,100.0
6,3.772393336352153,1,0,0,0,1,4,86400,1,2,0,53.0
18,2.385217047792928,1,0,1,0,1,2,86400,0,8,1,100.0
17,2.3965714057770926,3,0,1,0,0,4,3600,0,4,0,93.0
33,1.8211715356625582,2,0,0,0,0,4,300,1,1,2,37.0
16,2.8201741395281963,3,0,1,0,1,5,300,0,8,0,100.0
43,3.689135719492267,2,1,0,0,0,2,86400,0,0,1,84.0
6,4.320662416713855,1,1,0,0,1,3,300,0,0,1,98.0
36,3.311390975787288,0,1,0,0,0,4,300,1,6,2,57.0
17,4.089406613207217,4,1,0,1,0,7,300,0,2,0,100.0
31,3.967483947870681,1,0,0,1,0,5,300,0,7,2,82.0
45,2.0200291589258423,0,0,0,0,1,3,300,0,6,2,83.0
21,2.9574522867378943,1,1,0,1,1,2,300,1,6,2,76.0
44,1.8507706065761744,3,0,1,1,0,3,86400,1,0,1,68.0
35,3.546459484684905,2,0,0,0,1,2,86400,0,0,0,79.0
38,4.349699004738228,1,0,0,1,1,4,86400,0,1,1,83.0
28,1.9112683742362695,0,0,0,1,0,1,3600,0,1,1,84.0
49,3.701649392407624,3,0,1,0,0,1,300,0,4,1,74.0
39,3.396714452603583,4,0,1,1,0,6,300,0,8,0,99.0
10,3.2508151110242993,3,1,0,1,0,6,3600,0,6,1,100.0
23,2.6703607040650175,2,0,0,0,0,4,300,0,1,1,75.0
34,2.565394943261438,3,1,1,0,1,3,86400,0,4,1,100.0
11,1.6357475670566637,4,0,0,1,1,2,86400,0,4,0,81.0
14,2.1537261247560404,0,1,0,1,0,1,3600,0,7,0,100.0
45,1.5455306468604806,1,0,0,0,0,2,86400,0,8,2,66.0
36,3.2442513167460616,2,0,0,0,0,4,3600,0,7,1,70.0
38,1.8175597076337264,4,0,1,1,1,3,86400,0,1,1,98.0
32,4.119058182089148,2,0,0,0,0,7,300,0,3,0,67.0
19,3.069429062091496,3,0,0,1,1,2,86400,0,1,0,81.0
34,3.599069727176125,2,0,0,0,0,3,3600,1,5,1,36.0
41,2.7325712755214893,4,0,1,0,1,7,300,0,3,2,100.0
33,3.181739427003146,1,0,1,0,0,1,3600,1,6,2,54.0
26,4.327977530899892,1,1,0,0,0,2,300,0,1,1,86.0
8,1.7482021188710122,2,1,0,0,0,5,300,0,8,2,89.0
24,2.2618133157710885,0,0,0,1,0,1,86400,0,4,2,87.0
36,3.839964980731633,2,0,1,1,1,3,86400,0,0,1,100.0
40,1.7962116206479974,3,1,0,0,0,4,300,0,2,2,82.0
8,1.7269833117123325,1,0,1,1,0,5,86400,0,3,0,100.0
31,2.5846241962621157,1,0,0,0,1,6,86400,1,2,1,60.0
21,1.7765038754172968,1,0,0,0,0,2,3600,0,5,0,71.0
16,3.2552353266186094,0,0,0,0,0,6,86400,0,5,1,77.0
26,2.1788257524497996,0,0,1,0,1,1,300,0,9,0,100.0
21,4.187093889598117,4,0,1,1,1,2,86400,0,6,2,99.0
14,3.85050024253577,2,0,0,1,0,2,300,0,8,0,81.0
5,3.5991156182984287,2,0,0,0,1,5,300,0,9,0,82.0
26,3.350832082153506,3,1,1,1,1,5,3600,0,8,0,100.0
30,4.09039719102439,1,0,0,0,0,5,300,0,6,0,72.0
22,2.1691861846282707,0,0,1,0,1,5,300,0,0,0,100.0
18,4.119326528292683,3,0,0,0,1,4,3600,0,2,1,83.0
33,3.868476895272157,3,0,0,1,1,3,300,0,4,0,73.0
16,3.7444824791630564,0,0,0,0,1,5,3600,1,9,0,60.0
40,3.183767034224772,2,0,0,1,0,1,300,0,5,1,76.0
39,2.2387324829118,1,0,0,0,0,2,86400,0,5,1,69.0
16,2.770643747975689,2,0,0,0,0,6,3600,0,4,2,80.0
11,3.8807119636164047,3,0,0,1,0,5,3600,0,5,0,85.0
33,1.5953354530719732,1,0,0,0,0,1,300,0,8,0,61.0
15,3.8461523077912747,4,1,0,1,1,4,3600,0,0,2,100.0
37,2.2202122214626994,3,0,1,1,0,1,300,0,0,0,94.0
10,1.932927602164809,2,0,0,1,0,6,3600,0,8,2,92.0
19,1.8471039545409065,2,0,0,0,1,6,3600,0,7,1,92.0
36,1.5817500358524454,2,0,0,0,1,1,86400,0,8,0,79.0
15,3.0707594556643585,0,1,0,1,1,4,300,0,6,0,100.0
27,2.1547796180811885,3,0,1,1,0,6,86400,0,9,1,100.0
30,4.468295297338894,1,0,0,1,1,4,3600,0,5,0,88.0
38,3.2233102676166174,2,0,1,0,1,2,300,0,8,1,98.0
38,1.9136558080680313,2,0,0,0,0,5,86400,0,1,1,72.0
33,3.5662876224340962,0,0,0,1,0,6,3600,1,3,2,55.0
8,4.193230699529176,1,0,0,0,1,1,86400,0,1,1,77.0
21,3.735538486108843,3,0,1,0,0,3,3600,1,5,2,56.0
39,1.729319583118343,4,1,1,0,0,3,3600,0,0,1,83.0
17,4.187652543577979,0,0,0,0,0,7,300,0,6,2,72.0
45,3.8817881575798943,3,0,1,1,0,2,300,0,6,2,91.0
43,1.974911700316843,4,1,0,1,0,3,300,0,6,2,95.0
19,1.6553576661984506,2,1,1,0,0,2,3600,0,3,2,91.0
33,3.1719317259429256,2,0,0,0,0,5,86400,0,7,0,72.0
33,1.9681074340199307,1,0,0,1,0,7,300,0,4,1,84.0
15,4.003772857785816,4,1,0,0,1,2,300,0,1,1,96.0
36,2.5750039700150213,2,0,1,1,1,4,300,0,4,1,100.0
6,4.238677334209726,2,0,1,1,0,4,300,0,9,1,100.0
18,3.1970645164230174,1,1,1,1,1,7,3600,1,8,2,82.0
24,2.0480171527190043,3,0,1,1,0,4,86400,0,9,0,100.0
26,1.9187966020794003,2,0,0,0,0,6,3600,0,0,1,77.0
15,3.2294173126732617,0,0,1,1,1,4,3600,1,1,1,80.0
31,3.7856508355873317,0,0,1,0,0,4,3600,0,9,1,88.0
7,3.8445169432265462,3,1,0,0,0,4,300,0,7,2,80.0
21,2.3272722133238437,4,0,0,0,0,4,86400,1,4,1,43.0
48,2.1127402767365027,1,1,0,0,1,6,3600,0,8,1,100.0
32,1.5502689134771472,0,0,1,0,0,4,3600,0,5,0,90.0
33,3.537597453603508,0,0,1,0,0,4,3600,0,7,2,88.0
25,1.729704775300617,3,0,1,1,1,5,300,0,0,0,100.0
20,2.7622836052977773,4,1,1,1,0,6,300,0,8,1,100.0
41,3.3050464920548883,4,1,1,0,0,4,3600,0,8,2,85.0
24,4.311326834759031,3,0,1,1,0,2,300,0,2,1,96.0
10,2.435406410867306,0,0,0,0,0,7,86400,0,0,1,80.0
23,2.2493164873395592,1,0,0,1,0,5,300,0,7,2,92.0
9,3.462480462858295,0,1,0,0,1,6,3600,0,7,0,100.0
7,3.357717096160745,4,0,0,1,1,3,86400,0,8,2,78.0
5,2.4963293499243737,0,0,1,0,0,1,300,0,5,2,84.0
42,4.28430550652936,1,0,0,1,0,6,3600,0,8,0,85.0
19,4.034586982468898,2,0,0,0,0,7,86400,1,9,2,45.0
38,2.1719476375952436,0,0,0,0,0,5,86400,0,8,0,75.0
39,2.2174276363035696,3,0,0,0,0,4,86400,0,3,0,68.0
29,3.036901040661242,2,1,0,0,0,5,300,0,4,2,94.0
28,3.820716305192161,3,0,0,1,0,1,86400,0,5,2,77.0
16,1.632121138165393,3,0,0,1,0,1,300,0,5,0,76.0
22,3.58000546120412,3,0,0,0,0,6,3600,1,9,0,40.0
19,3.4447076921462907,0,0,0,1,0,4,300,0,1,0,87.0
48,2.194440287738965,4,1,0,0,0,4,300,1,3,0,55.0
20,3.544059039724046,2,0,0,1,0,2,3600,0,8,0,84.0
31,4.320549573756248,1,0,0,0,1,1,300,1,6,2,44.0
12,1.6403575349153057,4,0,0,1,0,4,300,0,8,1,82.0
29,2.4589561658761876,0,0,0,0,0,1,3600,1,5,2,42.0
21,2.814530149999066,3,0,1,1,0,2,86400,0,6,1,100.0
33,4.197781076774069,1,0,0,0,0,3,3600,1,8,0,36.0
12,4.38678433982747,2,0,0,1,1,1,86400,0,3,2,82.0
19,2.832345739488997,4,1,0,1,1,2,300,0,8,1,100.0
31,3.7500852364265738,4,0,0,0,0,2,3600,0,2,0,59.0
11,3.094983071293449,1,0,0,1,1,7,86400,0,7,2,92.0
7,3.1133488042241293,0,1,0,1,0,2,300,0,2,1,98.0
33,2.3342985451990694,2,0,0,1,0,5,300,1,2,2,57.0
48,2.1508687375916384,1,0,0,1,0,6,300,0,2,1,87.0
28,2.3640160377721235,3,0,0,1,1,4,86400,0,8,2,88.0
7,3.168984021771238,2,0,1,1,0,1,86400,0,9,2,99.0
24,1.5874655580662669,4,0,0,1,1,6,86400,0,2,1,87.0
19,4.221746833069218,1,0,1,0,0,5,300,0,5,2,92.0
29,1.9688511286493287,4,1,0,1,0,1,86400,1,3,2,69.0
34,2.1602660306141597,4,0,0,1,1,6,3600,0,1,0,85.0
18,3.054828529342939,4,0,0,1,1,5,86400,0,2,1,87.0
11,3.630344299011838,0,0,1,0,1,4,86400,0,4,2,100.0
21,1.7871871642331918,4,0,0,0,1,2,300,0,9,1,78.0
48,2.4530840926414865,3,0,0,1,0,6,3600,0,3,2,85.0
24,4.406023816723072,3,0,0,1,0,6,3600,0,4,1,85.0
40,2.287028900342837,2,0,0,0,0,1,3600,0,0,1,67.0
13,2.4391504351894406,4,1,1,0,0,2,86400,0,3,0,89.0
42,4.0094954718541,4,0,0,0,1,7,300,0,9,0,77.0
26,1.6506432950713656,1,1,0,1,1,4,86400,0,2,1,100.0
6,2.8938395064269127,0,1,0,0,1,1,300,1,1,2,69.0
28,2.6388502933550106,2,0,0,1,0,3,3600,0,6,1,91.0
12,2.4497602797259534,4,1,0,1,1,3,86400,0,9,2,100.0
15,2.3570987821342935,1,1,0,1,1,3,300,0,8,1,100.0
17,1.7741223145812275,0,0,0,0,0,4,86400,0,0,0,75.0
21,2.4444774880549467,2,1,1,1,0,3,300,0,6,0,100.0
12,1.6291572081470056,2,0,0,1,1,6,3600,0,0,2,92.0
25,3.8428915909333057,4,0,1,0,0,7,86400,0,4,1,90.0
22,2.694683381874035,2,1,0,0,1,1,3600,0,0,2,100.0
34,2.831711496959735,1,0,0,1,0,7,86400,0,2,0,90.0
22,4.180783759350395,2,0,0,1,0,7,86400,0,7,1,90.0
35,3.474164951583662,3,0,0,1,0,7,300,0,3,0,79.0
42,1.5241773100263594,1,1,0,0,0,6,300,0,0,0,89.0
36,4.3295244688838554,0,1,0,0,0,3,300,0,0,1,83.0
15,2.2114333979331335,0,0,0,0,0,7,3600,0,7,2,80.0
49,1.8228425542795765,4,1,1,1,1,7,3600,1,7,1,72.0
29,3.8043845351426464,4,0,0,1,1,1,86400,0,3,0,77.0
37,3.0014319476001545,3,0,0,0,0,6,300,0,3,0,64.0
42,2.801311698054053,0,0,0,0,0,4,3600,1,9,0,43.0
45,2.248509239048225,0,1,1,1,0,2,86400,0,1,0,100.0
12,3.142414469586956,0,0,1,1,1,6,3600,0,1,2,100.0
15,2.3231538156077622,0,0,0,0,0,5,86400,0,5,1,80.0
26,4.204749015861203,2,1,0,1,0,3,300,0,7,1,100.0
28,2.1456134391995785,1,1,1,1,0,5,86400,1,6,2,85.0
45,4.153065451367261,1,0,1,0,1,2,86400,0,6,2,99.0
21,3.178216277182071,3,0,0,0,0,4,300,1,2,0,37.0
16,3.9854644016857232,2,1,1,0,1,6,300,0,1,1,100.0
36,3.6385379875828647,0,1,0,0,1,4,86400,0,9,1,100.0
19,3.5900853343102455,0,0,0,1,0,2,3600,0,6,1,84.0
20,2.473037423085167,4,1,0,0,0,5,300,1,3,2,62.0
26,2.2016907944166104,4,1,0,0,0,6,86400,0,0,0,95.0
32,2.132658683042364,3,1,1,1,0,3,300,0,0,0,98.0
24,4.071574971178766,0,1,0,0,0,1,300,0,3,1,84.0
37,3.96128046077706,3,0,0,1,0,7,3600,0,4,0,80.0
14,2.821720584036922,2,0,1,0,1,4,300,0,4,2,100.0
44,1.8972138404893637,1,0,0,0,0,2,86400,0,0,2,66.0
36,2.6467567559323752,0,0,0,1,0,6,86400,1,2,1,60.0
37,3.358030362410734,2,1,1,0,0,5,300,0,5,0,89.0
6,2.8632094634398584,0,1,0,1,0,3,300,0,9,2,100.0
37,3.840567805448985,4,0,0,0,0,5,3600,0,6,2,65.0
37,4.492868466754157,3,0,1,1,0,3,3600,0,0,2,96.0
45,2.0733962653466906,4,0,0,1,0,6,3600,0,7,2,85.0
17,2.878952458978717,1,0,1,0,1,1,86400,1,3,0,77.0
34,2.792951705762466,4,0,0,1,0,1,3600,0,8,2,77.0
37,2.4134775982468524,0,0,0,0,1,7,86400,1,5,2,60.0
17,2.0942865501608687,4,0,0,1,0,2,3600,0,0,0,84.0
30,1.6970763494689778,0,0,1,0,1,2,86400,0,1,1,100.0
26,4.1613579516710955,1,0,0,1,0,3,300,0,2,1,83.0
43,2.759546093058953,4,1,0,0,1,3,86400,0,1,2,100.0
6,2.9906865555001465,3,0,0,1,0,3,300,0,9,1,78.0
42,4.2508261446027475,3,0,0,1,0,3,86400,0,6,0,76.0
43,3.8288714325478432,3,0,0,1,0,7,86400,0,0,2,80.0
30,1.8915037923515525,4,0,1,0,0,6,300,0,8,0,89.0
19,3.1962599028232273,4,1,1,1,0,6,86400,1,1,1,77.0
38,2.8267568295586774,4,0,0,0,1,1,86400,0,3,1,77.0
46,3.8916332177362882,0,1,0,0,0,2,3600,0,7,2,84.0
48,3.6726976428358475,1,0,0,0,1,7,300,0,2,1,82.0
44,3.571217165733216,3,0,0,0,0,2,300,0,8,2,56.0
15,2.521634506439691,0,0,1,1,0,4,3600,0,6,2,100.0
7,3.9148911911977633,3,1,1,0,0,2,3600,1,9,0,49.0
10,1.6571738867845838,0,0,1,1,0,2,300,0,2,1,100.0
13,1.9788747042965018,4,1,0,0,0,5,300,0,2,1,89.0
10,2.506869818933735,3,0,0,0,1,5,300,0,4,2,87.0
13,1.730422323207844,4,0,0,1,0,7,3600,0,4,2,87.0
43,2.204982832604075,3,1,0,0,1,4,3600,0,9,2,100.0
35,3.990452948993754,2,1,0,0,1,3,86400,0,4,2,100.0
36,4.344754613370238,0,0,1,0,0,4,3600,1,8,0,58.0
45,2.4138070673225713,2,0,1,0,1,4,86400,0,8,1,100.0
16,2.2935474119665145,0,0,1,1,0,1,86400,0,5,0,100.0
12,2.3396779567392807,1,0,1,0,0,6,3600,0,6,1,100.0
12,2.3331572620525316,3,1,0,0,0,2,3600,0,9,0,89.0
32,1.607790546557919,1,0,0,1,0,1,3600,0,7,2,79.0
24,4.280749038993324,1,0,0,1,1,7,3600,0,8,0,90.0
11,2.1410944247109853,0,1,0,0,1,6,300,0,5,0,100.0
15,2.7600122222442147,2,1,0,1,0,7,3600,0,7,2,100.0
24,1.5290606482229032,4,0,0,0,0,2,86400,0,1,2,66.0
20,4.073865272745172,0,1,0,0,0,7,86400,0,9,1,95.0
8,3.6934720333647517,4,0,0,0,1,4,300,0,7,1,75.0
10,4.34026810552111,1,0,0,1,0,2,300,0,1,0,81.0
26,3.8448464375891973,4,1,0,0,0,3,3600,0,7,0,86.0
30,2.4411195361561955,2,0,0,1,1,3,300,1,1,0,58.0
7,2.243620076185271,0,0,0,0,0,4,3600,0,2,2,73.0
45,3.593148922659879,2,0,0,0,1,7,3600,1,6,1,55.0
46,2.5923383250314984,2,1,1,1,0,5,300,0,8,0,100.0
18,3.1986450472578496,0,0,0,0,1,3,300,0,2,1,85.0
15,1.5187724130794107,2,0,0,0,0,4,86400,0,4,1,75.0
22,1.6856571050414257,3,0,0,0,0,1,300,0,8,2,61.0
16,3.1061038235449536,3,0,1,0,1,5,300,0,6,2,100.0
27,3.198214939344495,3,0,0,0,1,3,300,0,1,0,80.0
16,3.754358833378031,4,1,1,0,1,4,86400,0,4,0,100.0
17,1.8958959588718853,2,0,1,0,0,4,3600,0,4,0,95.0
29,3.039549251270336,0,0,1,0,1,1,86400,0,8,0,100.0
49,2.0833429332950657,0,0,0,1,0,1,300,0,1,0,79.0
23,1.779588358688084,4,0,0,0,0,5,300,1,0,1,39.0
40,2.7314873821816636,0,1,0,0,0,6,300,1,3,1,62.0
49,1.9900099442671717,3,0,0,1,1,3,3600,0,3,2,78.0
12,2.1653459345769557,2,0,0,1,1,4,86400,0,0,2,93.0
33,2.4526637396085054,0,0,1,0,0,5,86400,0,9,1,95.0
36,2.2781652022295886,0,0,1,0,0,7,3600,1,6,2,65.0
48,1.7627738922178393,1,0,0,1,0,5,86400,0,1,2,87.0
22,1.7697487345791068,1,1,0,0,0,7,3600,0,8,0,97.0
10,2.0797482457025045,1,0,1,1,0,1,3600,0,6,2,100.0
22,1.651677563878617,2,1,0,1,1,4,86400,1,6,2,80.0
23,3.3793710590307815,3,0,0,1,1,2,86400,0,0,2,81.0
26,2.3619801495267057,3,0,0,0,1,6,3600,0,8,1,90.0
41,2.339237903307213,3,0,1,1,0,6,86400,0,9,1,100.0
36,2.4959948827132954,2,1,0,1,0,1,3600,1,8,0,72.0
45,3.488388822629165,2,0,1,1,0,7,86400,1,1,2,77.0
7,4.111901644450471,1,0,0,0,1,4,86400,0,9,1,83.0
32,3.7772607976669152,0,0,0,1,0,5,86400,0,8,0,85.0
14,3.682587690675285,4,1,0,1,1,6,86400,0,1,2,100.0
39,2.9531735568025477,4,0,0,1,1,5,86400,0,1,0,85.0
33,3.581416670902235,0,0,0,1,0,3,300,1,7,0,48.0
19,3.1582871041007494,1,1,0,0,0,2,300,0,2,2,88.0
37,2.148751584559587,0,1,1,1,1,1,86400,0,2,1,100.0
11,2.125765103223152,0,0,0,0,1,7,86400,0,6,2,95.0
16,2.3891760206258503,4,0,1,1,0,6,86400,0,9,2,100.0
34,4.23240801290944,1,0,1,0,0,3,3600,1,5,2,56.0
25,3.142244521139178,2,0,1,0,0,3,300,0,6,1,90.0
35,3.7017161310056084,4,1,1,1,1,2,3600,0,5,2,94.0
28,2.539676279449643,2,0,0,0,0,1,300,0,8,1,69.0
24,2.7231473119956755,1,1,0,1,0,1,300,0,1,0,100.0
41,1.8766967359117541,0,0,1,1,0,5,86400,0,7,1,100.0
8,2.013884873465011,3,0,1,0,1,1,86400,1,5,0,67.0
32,3.982069664478437,3,0,1,0,0,3,3600,0,3,0,81.0
48,3.254515895066646,1,1,0,1,1,5,3600,1,5,2,77.0
24,2.5125973976514566,3,0,0,0,0,1,86400,0,5,1,67.0
28,3.908553626986638,2,0,0,1,0,7,86400,1,9,0,60.0
36,2.239559716913949,3,0,0,1,0,7,300,0,2,0,82.0
45,4.428098095800611,1,1,0,1,0,2,300,0,7,1,96.0
40,2.5344528232385093,1,1,0,1,1,3,86400,0,4,1,100.0
38,2.5119328624536825,2,0,0,1,0,4,300,1,9,0,55.0
40,2.4357357166101155,3,0,0,1,0,2,3600,0,3,0,79.0
6,1.8663345477728637,3,1,0,1,0,2,300,0,1,1,93.0
19,1.8334114419960372,0,1,1,1,1,1,86400,1,9,1,74.0
38,3.4443151036023703,4,0,1,0,0,5,300,0,0,0,84.0
40,4.125354133674141,1,0,0,0,0,5,86400,0,6,2,70.0
10,3.87156153081502,0,0,0,1,0,7,300,0,9,1,87.0
43,1.9233227820640533,1,0,1,1,1,3,3600,0,2,0,100.0
46,3.136746365376199,0,1,0,0,0,1,3600,0,2,0,84.0
16,1.81677463792992,4,0,0,0,1,5,86400,0,2,2,87.0
7,1.6358839308392323,0,0,0,1,0,7,86400,0,9,1,87.0
49,3.469157578154302,1,0,0,0,0,6,86400,0,2,0,72.0
22,3.105457001041051,3,1,0,0,0,4,300,0,1,2,87.0
44,1.7460710556344126,1,0,0,0,0,6,300,0,5,1,69.0
25,1.6048177392179652,2,0,0,1,1,1,300,0,9,2,81.0
19,4.469269240228003,2,0,0,0,0,1,3600,0,2,0,67.0
37,1.5900639964472156,2,0,0,0,0,5,86400,0,0,2,72.0
39,2.833584759150479,2,0,0,0,1,2,300,1,9,0,51.0
30,3.013857073823087,4,1,0,0,0,1,3600,1,8,0,54.0
12,1.8518404434013351,3,0,0,1,0,2,86400,0,5,2,81.0
40,2.0071853353191487,3,0,0,1,1,3,3600,1,5,2,51.0
34,2.5554150192310576,1,0,0,0,0,7,86400,1,9,0,45.0
27,3.7850276286409876,0,0,0,0,1,3,300,0,8,2,83.0
46,3.0212472721808004,1,0,0,1,0,5,3600,0,1,1,87.0
48,3.4137056236588847,1,0,0,0,0,3,3600,0,9,1,68.0
18,4.4555236652720245,1,0,0,1,0,6,3600,0,8,2,90.0
18,3.804016305939629,1,0,0,0,1,6,86400,1,2,2,60.0
6,2.8030844944236533,3,1,0,0,0,6,86400,0,2,1,90.0
41,2.8393257653896464,0,0,0,0,0,5,3600,0,2,0,75.0
9,3.356316231123015,1,0,0,1,1,5,86400,0,0,0,87.0
42,3.496095625256713,3,0,0,0,0,6,3600,0,9,1,67.0
49,3.002132777510014,1,1,0,0,1,2,300,0,6,0,98.0
45,3.43458366844494,2,0,0,0,0,6,3600,1,9,2,42.0
18,1.5705974832422962,1,1,1,0,0,2,3600,0,6,2,91.0
43,2.7888685916905325,1,0,0,0,0,3,86400,1,1,1,41.0
29,2.3368142282204305,4,1,0,0,0,2,86400,0,5,1,89.0
24,1.8875233357293313,2,0,0,0,1,1,86400,0,3,1,84.0
6,1.7986395384263254,0,0,0,1,1,4,300,0,6,1,82.0
43,3.3095764968440022,1,0,1,1,1,1,300,1,6,0,66.0
10,3.070801641457835,0,0,0,0,1,1,300,0,3,0,81.0
21,2.2607523509891077,2,1,0,0,0,5,86400,0,2,0,100.0
29,2.9128501763175434,1,0,0,1,1,4,3600,0,6,2,93.0
32,2.976696945547225,4,1,0,0,1,5,3600,1,8,2,75.0
6,2.0850269413158475,3,0,0,0,0,2,3600,0,3,1,64.0
39,3.4562791856449517,4,0,0,1,0,6,86400,0,5,1,82.0
41,3.8427580691582715,4,0,1,1,1,7,86400,0,6,0,100.0
9,3.8743906226685567,3,0,0,0,0,7,300,0,9,0,62.0
5,3.307409492110365,3,1,0,0,1,7,86400,0,2,0,100.0
44,3.0349157475570423,3,0,0,1,0,2,3600,1,4,1,46.0
16,1.6830214290161847,1,0,0,0,0,4,300,0,0,0,72.0
40,2.3634938965548176,0,1,0,1,0,3,300,1,5,1,73.0
49,1.7798143403345097,0,0,0,0,0,2,86400,0,4,1,66.0
27,4.39146948263542,3,0,0,0,0,1,300,0,6,2,59.0
35,1.905240438677282,4,0,0,1,0,4,300,1,8,2,47.0
15,1.955326229553306,2,0,1,1,0,4,86400,0,3,1,100.0
14,4.168729854991477,3,0,0,1,1,2,300,0,8,0,76.0
7,4.331784850429374,4,0,0,0,0,2,3600,0,5,1,59.0
18,3.79748711770473,4,0,0,1,1,5,86400,0,4,1,85.0
20,1.5162147710180096,1,1,0,1,0,5,3600,0,1,1,100.0
14,1.504038812869691,1,0,0,1,1,1,3600,0,0,1,84.0
33,2.6343023093623525,0,1,0,1,1,4,3600,0,7,2,100.0
14,1.9301861100326776,0,0,0,0,0,7,3600,0,5,2,77.0
16,1.555158426454792,2,0,0,0,1,3,300,0,6,1,85.0
34,2.892200068213514,2,0,1,1,0,3,300,1,5,2,73.0
45,4.329185692220914,2,0,0,1,0,4,86400,0,9,2,83.0
5,2.4714587247072943,2,0,0,0,1,1,86400,0,6,0,82.0
9,3.4834220352860896,4,1,0,0,0,7,3600,0,8,2,87.0
24,3.4567060593973222,4,1,1,1,0,5,3600,0,4,2,100.0
12,2.253240310995503,0,0,0,0,0,5,86400,0,0,1,80.0
47,3.451275746471593,1,0,0,1,1,5,86400,0,0,2,87.0
16,2.137001922860674,1,0,1,0,1,3,86400,1,8,2,81.0
5,1.866022240730667,3,0,0,1,0,3,86400,1,4,2,48.0
24,3.6041498566790704,4,0,0,0,1,1,3600,0,1,1,77.0
32,1.8403224513117502,2,1,0,0,1,3,86400,0,2,1,100.0
47,4.490727655768066,2,0,0,0,1,2,300,0,0,2,76.0
41,2.050357203450688,3,1,1,1,0,3,3600,0,5,1,100.0
41,3.2824255882693727,1,0,1,1,1,5,300,0,5,1,100.0
16,2.734123714237768,2,0,1,1,1,1,86400,0,2,0,100.0
41,1.8791592672170014,1,0,1,0,0,4,300,0,2,2,87.0
48,1.58353172273224,3,0,0,1,1,4,86400,0,6,0,80.0
32,3.3681968468785,1,0,1,1,0,1,300,0,0,2,96.0
19,3.920272691367378,1,0,0,1,0,2,3600,0,4,2,84.0
10,4.026046984520232,1,1,0,1,1,4,300,0,2,0,100.0
48,2.9481404192308034,2,1,0,0,1,5,3600,0,4,0,100.0
24,3.832366401547157,0,0,0,1,0,4,300,0,3,2,85.0
18,3.5185414004656344,4,1,1,1,0,4,300,1,5,0,70.0
6,3.6727635824973994,1,0,0,1,1,5,3600,1,8,0,55.0
13,2.977797015665442,1,1,0,1,1,3,3600,0,1,1,100.0
41,3.4002352207263815,1,0,0,0,1,2,86400,0,9,2,81.0
24,3.916577740728171,0,0,1,1,1,7,3600,0,7,1,100.0
30,2.693652526671069,3,0,0,1,1,5,3600,0,1,2,90.0
33,3.917936702602751,2,0,0,0,0,5,86400,0,3,1,70.0
5,3.276050528367189,0,0,0,1,1,6,3600,0,8,2,87.0
39,1.9977030731123588,1,0,0,0,0,1,3600,0,3,1,64.0
10,1.5740524716737538,0,0,0,0,1,2,300,0,6,2,83.0
41,2.588260801197456,0,0,0,1,0,3,86400,0,4,1,86.0
9,3.1400889848890197,0,0,1,0,0,6,86400,0,1,0,92.0
37,4.019461056610465,3,0,0,0,1,7,300,0,7,2,77.0
18,1.8824570404207386,4,0,0,0,1,5,86400,0,9,0,87.0
16,3.9006190430507375,2,0,0,0,1,7,300,0,9,1,87.0
46,4.089027138201681,3,1,0,0,1,7,3600,0,1,2,100.0
